"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","NCTC12233_2","NCTC13142_2","NCTC13277_2","NCTC13395_2","NCTC13616_2","NCTC1803_2","NCTC4137_2","NCTC6136_2","NCTC7988_2","NCTC9555_2"
"WP_001549961.1","","DUF3387 domain-containing protein","4","4","1","1","1111","","","","260","260","260","5ed739b8eba34d81c44a46f3a235e95d_75","a6596c4a203e63fb6b02f6e492b61789_75","","ff262237f3470f60d8b7b16b3d58ad2c_83","14c52b1fad0ff98e5cf49028371d6243_75","","","","",""
"group_1057","","IS1182 family transposase","4","4","1","1","1112","","","","1607","1607","1607","5ed739b8eba34d81c44a46f3a235e95d_77","a6596c4a203e63fb6b02f6e492b61789_77","","ff262237f3470f60d8b7b16b3d58ad2c_85","14c52b1fad0ff98e5cf49028371d6243_77","","","","",""
"WP_001186608.1","","recombinase family protein","4","4","1","1","1116","","","","1628","1628","1628","5ed739b8eba34d81c44a46f3a235e95d_85","a6596c4a203e63fb6b02f6e492b61789_85","635a081118a8dafa9e232517c2cf67f9_125","","14c52b1fad0ff98e5cf49028371d6243_85","","","","",""
"WP_001791873.1","","hypothetical protein","4","4","1","1","1093","","","","101","101","101","5ed739b8eba34d81c44a46f3a235e95d_109","","","ff262237f3470f60d8b7b16b3d58ad2c_115","","","cc2e0eb80d2c122d721349f05f3eeaf8_75","46fc0cff5994e5bf181db51ddfa21095_67","",""
"WP_000130764.1","","MFS transporter","4","4","1","1","1151","","","","1220","1220","1220","5ed739b8eba34d81c44a46f3a235e95d_129","a6596c4a203e63fb6b02f6e492b61789_127","","ff262237f3470f60d8b7b16b3d58ad2c_133","14c52b1fad0ff98e5cf49028371d6243_127","","","","",""
"WP_001052508.1","","LysR family transcriptional regulator","4","4","1","1","1153","","","","860","860","860","5ed739b8eba34d81c44a46f3a235e95d_133","a6596c4a203e63fb6b02f6e492b61789_131","","ff262237f3470f60d8b7b16b3d58ad2c_137","14c52b1fad0ff98e5cf49028371d6243_131","","","","",""
"WP_000543162.1","","DUF4865 family protein","4","4","1","1","1154","","","","533","533","533","5ed739b8eba34d81c44a46f3a235e95d_135","a6596c4a203e63fb6b02f6e492b61789_133","","ff262237f3470f60d8b7b16b3d58ad2c_139","14c52b1fad0ff98e5cf49028371d6243_133","","","","",""
"WP_015581775.1","","PTS glucose transporter subunit IIA","4","4","1","1","1360","","","","791","791","791","5ed739b8eba34d81c44a46f3a235e95d_479","","","ff262237f3470f60d8b7b16b3d58ad2c_485","","","cc2e0eb80d2c122d721349f05f3eeaf8_445","46fc0cff5994e5bf181db51ddfa21095_437","",""
"WP_000757406.1","","DUF5067 domain-containing protein","4","4","1","1","2790","","","","326","728","627","5ed739b8eba34d81c44a46f3a235e95d_1763","a6596c4a203e63fb6b02f6e492b61789_1583","","ff262237f3470f60d8b7b16b3d58ad2c_1597","","","cc2e0eb80d2c122d721349f05f3eeaf8_1579","","",""
"WP_000771849.1","","hypothetical protein","4","4","1","1","799","","","","149","149","149","5ed739b8eba34d81c44a46f3a235e95d_611","a6596c4a203e63fb6b02f6e492b61789_3049","635a081118a8dafa9e232517c2cf67f9_3152","","14c52b1fad0ff98e5cf49028371d6243_3009","","","","",""
"WP_000362644.1","","hypothetical protein","4","4","1","1","3948","","","","212","212","212","5ed739b8eba34d81c44a46f3a235e95d_613","a6596c4a203e63fb6b02f6e492b61789_3047","635a081118a8dafa9e232517c2cf67f9_3150","","14c52b1fad0ff98e5cf49028371d6243_3007","","","","",""
"WP_001148860.1","","hypothetical protein","4","4","1","1","3949","","","","197","197","197","5ed739b8eba34d81c44a46f3a235e95d_615","a6596c4a203e63fb6b02f6e492b61789_3045","635a081118a8dafa9e232517c2cf67f9_3148","","14c52b1fad0ff98e5cf49028371d6243_3005","","","","",""
"WP_001164629.1","","DUF3113 family protein","4","4","1","1","3909","","","","185","185","185","5ed739b8eba34d81c44a46f3a235e95d_639","a6596c4a203e63fb6b02f6e492b61789_3021","635a081118a8dafa9e232517c2cf67f9_3124","","14c52b1fad0ff98e5cf49028371d6243_2981","","","","",""
"WP_000483477.1","","hypothetical protein","4","4","1","1","194","","","","236","236","236","5ed739b8eba34d81c44a46f3a235e95d_663","a6596c4a203e63fb6b02f6e492b61789_3005","635a081118a8dafa9e232517c2cf67f9_3100","","14c52b1fad0ff98e5cf49028371d6243_2965","","","","",""
"WP_000467652.1","","GNAT family N-acetyltransferase","4","4","1","1","2259","","","","545","545","545","5ed739b8eba34d81c44a46f3a235e95d_773","","","ff262237f3470f60d8b7b16b3d58ad2c_643","","","cc2e0eb80d2c122d721349f05f3eeaf8_599","46fc0cff5994e5bf181db51ddfa21095_723","",""
"WP_001077602.1","","mechanosensitive ion channel family protein","4","4","1","1","2279","","","","881","881","881","5ed739b8eba34d81c44a46f3a235e95d_812","","","ff262237f3470f60d8b7b16b3d58ad2c_682","","","cc2e0eb80d2c122d721349f05f3eeaf8_638","46fc0cff5994e5bf181db51ddfa21095_762","",""
"WP_001793603.1","","DUF443 domain-containing protein","4","4","1","1","2546","","","","641","641","641","5ed739b8eba34d81c44a46f3a235e95d_1335","","","ff262237f3470f60d8b7b16b3d58ad2c_1203","","","cc2e0eb80d2c122d721349f05f3eeaf8_1185","46fc0cff5994e5bf181db51ddfa21095_1327","",""
"WP_000923036.1","","DUF443 domain-containing protein","4","4","1","1","2548","","","","629","629","629","5ed739b8eba34d81c44a46f3a235e95d_1341","","","ff262237f3470f60d8b7b16b3d58ad2c_1207","","","cc2e0eb80d2c122d721349f05f3eeaf8_1189","46fc0cff5994e5bf181db51ddfa21095_1331","",""
"WP_065315617.1","","DNA primase","4","4","1","1","2769","","","","2372","2372","2372","5ed739b8eba34d81c44a46f3a235e95d_1741","","","","","4a58a390596d4900f56ec453eae7d1e7_3633","","","0f07ae81df8f8d06fbc4da89d7ffc57a_4340","8517706599505fe9f8a7a5c896166270_4331"
"WP_001790158.1","","hypothetical protein","4","4","1","1","2791","","","","155","155","155","5ed739b8eba34d81c44a46f3a235e95d_1765","","","ff262237f3470f60d8b7b16b3d58ad2c_1599","","","cc2e0eb80d2c122d721349f05f3eeaf8_1581","46fc0cff5994e5bf181db51ddfa21095_1719","",""
"WP_001002340.1","","hypothetical protein","4","4","1","1","63","","","","206","206","206","5ed739b8eba34d81c44a46f3a235e95d_2662","a6596c4a203e63fb6b02f6e492b61789_2492","","ff262237f3470f60d8b7b16b3d58ad2c_2496","14c52b1fad0ff98e5cf49028371d6243_2454","","","","",""
"WP_000477492.1","","hypothetical protein","4","4","1","1","60","","","","104","104","104","5ed739b8eba34d81c44a46f3a235e95d_2668","a6596c4a203e63fb6b02f6e492b61789_2498","","ff262237f3470f60d8b7b16b3d58ad2c_2502","14c52b1fad0ff98e5cf49028371d6243_2460","","","","",""
"WP_000956747.1","","hypothetical protein","4","4","1","1","58","","","","251","251","251","5ed739b8eba34d81c44a46f3a235e95d_2672","a6596c4a203e63fb6b02f6e492b61789_2502","","ff262237f3470f60d8b7b16b3d58ad2c_2504","14c52b1fad0ff98e5cf49028371d6243_2464","","","","",""
"WP_000906223.1","","hypothetical protein","4","4","1","1","4088","","","","248","248","248","5ed739b8eba34d81c44a46f3a235e95d_2676","a6596c4a203e63fb6b02f6e492b61789_2512","635a081118a8dafa9e232517c2cf67f9_2669","","14c52b1fad0ff98e5cf49028371d6243_2474","","","","",""
"WP_001789981.1","","hypothetical protein","4","4","1","1","493","","","","140","140","140","5ed739b8eba34d81c44a46f3a235e95d_3559","","","ff262237f3470f60d8b7b16b3d58ad2c_3415","","","cc2e0eb80d2c122d721349f05f3eeaf8_3341","46fc0cff5994e5bf181db51ddfa21095_3651","",""
"WP_001795535.1","","excalibur calcium-binding domain-containing protein","4","4","1","1","667","","","","650","650","650","5ed739b8eba34d81c44a46f3a235e95d_3731","","","ff262237f3470f60d8b7b16b3d58ad2c_3587","","","cc2e0eb80d2c122d721349f05f3eeaf8_3505","46fc0cff5994e5bf181db51ddfa21095_3817","",""
"lukD","","bi-component leukocidin LukED subunit D","4","4","1","1","718","","","","983","983","983","5ed739b8eba34d81c44a46f3a235e95d_3801","","","","","4a58a390596d4900f56ec453eae7d1e7_3089","cc2e0eb80d2c122d721349f05f3eeaf8_3565","","0f07ae81df8f8d06fbc4da89d7ffc57a_3772",""
"WP_001790154.1","","hypothetical protein","4","4","1","1","729","","","","110","110","110","5ed739b8eba34d81c44a46f3a235e95d_3843","","","ff262237f3470f60d8b7b16b3d58ad2c_3699","","","cc2e0eb80d2c122d721349f05f3eeaf8_3615","46fc0cff5994e5bf181db51ddfa21095_3903","",""
"group_1368","traP","signal transduction protein TRAP","4","4","1","1","730","","","","503","503","503","5ed739b8eba34d81c44a46f3a235e95d_3845","","","ff262237f3470f60d8b7b16b3d58ad2c_3701","","","cc2e0eb80d2c122d721349f05f3eeaf8_3617","46fc0cff5994e5bf181db51ddfa21095_3905","",""
"WP_000340977.1","","hypothetical protein","4","4","1","1","1586","","","","374","374","374","5ed739b8eba34d81c44a46f3a235e95d_4188","","635a081118a8dafa9e232517c2cf67f9_4268","ff262237f3470f60d8b7b16b3d58ad2c_4197","","","cc2e0eb80d2c122d721349f05f3eeaf8_3956","","",""
"WP_072050172.1","","Ig-like domain-containing protein","4","4","1","1","1595","","","","224","224","224","5ed739b8eba34d81c44a46f3a235e95d_4204","","635a081118a8dafa9e232517c2cf67f9_4284","ff262237f3470f60d8b7b16b3d58ad2c_4213","","","","46fc0cff5994e5bf181db51ddfa21095_4260","",""
"WP_000291488.1","","DUF1108 family protein","4","4","1","1","3982","","","","260","260","260","5ed739b8eba34d81c44a46f3a235e95d_4266","a6596c4a203e63fb6b02f6e492b61789_4234","","","14c52b1fad0ff98e5cf49028371d6243_4200","","cc2e0eb80d2c122d721349f05f3eeaf8_4040","","",""
"WP_000435343.1","","transcriptional regulator","4","4","1","1","3974","","","","260","260","260","5ed739b8eba34d81c44a46f3a235e95d_4282","a6596c4a203e63fb6b02f6e492b61789_4242","","ff262237f3470f60d8b7b16b3d58ad2c_4307","14c52b1fad0ff98e5cf49028371d6243_4208","","","","",""
"WP_001790611.1","","hypothetical protein","4","4","1","1","3737","","","","92","92","92","5ed739b8eba34d81c44a46f3a235e95d_4492","","","ff262237f3470f60d8b7b16b3d58ad2c_4513","","","cc2e0eb80d2c122d721349f05f3eeaf8_4262","46fc0cff5994e5bf181db51ddfa21095_4554","",""
"WP_001790708.1","","hypothetical protein","4","4","1","1","2921","","","","185","185","185","5ed739b8eba34d81c44a46f3a235e95d_4649","a6596c4a203e63fb6b02f6e492b61789_4619","","ff262237f3470f60d8b7b16b3d58ad2c_4670","14c52b1fad0ff98e5cf49028371d6243_4581","","","","",""
"WP_001789076.1","","hypothetical protein","4","4","1","1","3650","","","","125","125","125","5ed739b8eba34d81c44a46f3a235e95d_4675","","","ff262237f3470f60d8b7b16b3d58ad2c_4696","","","cc2e0eb80d2c122d721349f05f3eeaf8_4441","46fc0cff5994e5bf181db51ddfa21095_4733","",""
"group_1458","","transposase","4","4","1","1","3503","","","","359","359","359","5ed739b8eba34d81c44a46f3a235e95d_4953","","","ff262237f3470f60d8b7b16b3d58ad2c_4974","","","cc2e0eb80d2c122d721349f05f3eeaf8_4705","46fc0cff5994e5bf181db51ddfa21095_5005","",""
"WP_001185193.1","","hypothetical protein","4","4","1","1","3488","","","","569","569","569","5ed739b8eba34d81c44a46f3a235e95d_4984","","","ff262237f3470f60d8b7b16b3d58ad2c_5005","","","cc2e0eb80d2c122d721349f05f3eeaf8_4736","46fc0cff5994e5bf181db51ddfa21095_5036","",""
"WP_000213874.1","","DHA2 family efflux MFS transporter permease subunit","4","4","1","1","3460","","","","1931","1931","1931","5ed739b8eba34d81c44a46f3a235e95d_5034","","","ff262237f3470f60d8b7b16b3d58ad2c_5055","","","cc2e0eb80d2c122d721349f05f3eeaf8_4784","46fc0cff5994e5bf181db51ddfa21095_5086","",""
"WP_001795157.1","","hypothetical protein","4","4","1","1","3185","","","","500","500","500","5ed739b8eba34d81c44a46f3a235e95d_5512","","","ff262237f3470f60d8b7b16b3d58ad2c_5533","","","cc2e0eb80d2c122d721349f05f3eeaf8_5238","46fc0cff5994e5bf181db51ddfa21095_5552","",""
"WP_001017423.1","","arylamine N-acetyltransferase","4","4","1","1","3036","","","","794","794","794","5ed739b8eba34d81c44a46f3a235e95d_5780","","","ff262237f3470f60d8b7b16b3d58ad2c_5803","","","cc2e0eb80d2c122d721349f05f3eeaf8_5502","46fc0cff5994e5bf181db51ddfa21095_5818","",""
"WP_000586232.1","","hypothetical protein","4","4","1","1","3027","","","","497","497","497","5ed739b8eba34d81c44a46f3a235e95d_5792","","635a081118a8dafa9e232517c2cf67f9_5827","ff262237f3470f60d8b7b16b3d58ad2c_5815","","","cc2e0eb80d2c122d721349f05f3eeaf8_5514","","",""
"WP_000592971.1","","site-specific integrase","4","4","1","1","2334","","","","1136","1136","1136","","a6596c4a203e63fb6b02f6e492b61789_729","","","","4a58a390596d4900f56ec453eae7d1e7_305","","","0f07ae81df8f8d06fbc4da89d7ffc57a_844","8517706599505fe9f8a7a5c896166270_839"
"WP_000080597.1","","hypothetical protein","4","4","1","1","2331","","","","260","260","260","","a6596c4a203e63fb6b02f6e492b61789_735","","","","4a58a390596d4900f56ec453eae7d1e7_311","","","0f07ae81df8f8d06fbc4da89d7ffc57a_850","8517706599505fe9f8a7a5c896166270_845"
"WP_000985241.1","","primase","4","4","1","1","2328","","","","2363","2363","2363","","a6596c4a203e63fb6b02f6e492b61789_743","","","","4a58a390596d4900f56ec453eae7d1e7_319","","","0f07ae81df8f8d06fbc4da89d7ffc57a_858","8517706599505fe9f8a7a5c896166270_853"
"WP_000746600.1","","exotoxin","4","4","1","1","2211","","","","722","722","722","","a6596c4a203e63fb6b02f6e492b61789_763","","","","4a58a390596d4900f56ec453eae7d1e7_339","","","0f07ae81df8f8d06fbc4da89d7ffc57a_878","8517706599505fe9f8a7a5c896166270_873"
"WP_000727649.1","","chemotaxis-inhibiting protein CHIPS","4","4","1","1","276","","","","449","449","449","","a6596c4a203e63fb6b02f6e492b61789_4134","635a081118a8dafa9e232517c2cf67f9_4252","","14c52b1fad0ff98e5cf49028371d6243_4097","","","46fc0cff5994e5bf181db51ddfa21095_4230","",""
"WP_001105621.1","","hypothetical protein","4","4","1","1","205","","","","284","284","284","","a6596c4a203e63fb6b02f6e492b61789_4208","","","14c52b1fad0ff98e5cf49028371d6243_4171","","cc2e0eb80d2c122d721349f05f3eeaf8_4014","46fc0cff5994e5bf181db51ddfa21095_4300","",""
"WP_000693615.1","","hypothetical protein","4","4","1","1","1625","","","","386","386","386","","a6596c4a203e63fb6b02f6e492b61789_4212","","","14c52b1fad0ff98e5cf49028371d6243_4178","","cc2e0eb80d2c122d721349f05f3eeaf8_4018","46fc0cff5994e5bf181db51ddfa21095_4306","",""
"WP_001216930.1","","hypothetical protein","4","4","1","1","1235","","","","1079","1079","1079","","","635a081118a8dafa9e232517c2cf67f9_312","","","4a58a390596d4900f56ec453eae7d1e7_5311","","","0f07ae81df8f8d06fbc4da89d7ffc57a_211","8517706599505fe9f8a7a5c896166270_211"
"WP_001034054.1","","hypothetical protein","4","4","1","1","1234","","","","1394","1394","1394","","","635a081118a8dafa9e232517c2cf67f9_314","","","4a58a390596d4900f56ec453eae7d1e7_5313","","","0f07ae81df8f8d06fbc4da89d7ffc57a_213","8517706599505fe9f8a7a5c896166270_213"
"WP_000636151.1","","acyltransferase","4","4","1","1","1241","","","","557","557","557","","","635a081118a8dafa9e232517c2cf67f9_316","","","4a58a390596d4900f56ec453eae7d1e7_5315","","","0f07ae81df8f8d06fbc4da89d7ffc57a_215","8517706599505fe9f8a7a5c896166270_215"
"WP_001238812.1","","oligosaccharide flippase family protein","4","4","1","1","1242","","","","1238","1238","1238","","","635a081118a8dafa9e232517c2cf67f9_318","","","4a58a390596d4900f56ec453eae7d1e7_5317","","","0f07ae81df8f8d06fbc4da89d7ffc57a_217","8517706599505fe9f8a7a5c896166270_217"
"WP_000527265.1","","PTS glucose transporter subunit IIA","4","4","1","1","984","","","","791","791","791","","","635a081118a8dafa9e232517c2cf67f9_522","","","4a58a390596d4900f56ec453eae7d1e7_5521","","","0f07ae81df8f8d06fbc4da89d7ffc57a_421","8517706599505fe9f8a7a5c896166270_421"
"WP_000813313.1","","hypothetical protein","4","4","1","1","2291","","","","512","512","512","","","635a081118a8dafa9e232517c2cf67f9_765","","","4a58a390596d4900f56ec453eae7d1e7_335","","","0f07ae81df8f8d06fbc4da89d7ffc57a_874","8517706599505fe9f8a7a5c896166270_869"
"WP_001080631.1","","Abi family protein","4","4","1","1","2292","","","","1007","1007","1007","","","635a081118a8dafa9e232517c2cf67f9_767","","","4a58a390596d4900f56ec453eae7d1e7_256","","","0f07ae81df8f8d06fbc4da89d7ffc57a_793","8517706599505fe9f8a7a5c896166270_788"
"WP_000020808.1","","transposase","4","4","1","1","1970","","","","1394","1394","1394","","","635a081118a8dafa9e232517c2cf67f9_1243","","","4a58a390596d4900f56ec453eae7d1e7_766","","","0f07ae81df8f8d06fbc4da89d7ffc57a_1317","8517706599505fe9f8a7a5c896166270_1315"
"WP_001659797.1","","hypothetical protein","4","4","1","1","2016","","","","197","197","197","","","635a081118a8dafa9e232517c2cf67f9_2605","","","4a58a390596d4900f56ec453eae7d1e7_2031","","","0f07ae81df8f8d06fbc4da89d7ffc57a_2718","8517706599505fe9f8a7a5c896166270_3168"
"WP_001002342.1","","hypothetical protein","4","4","1","1","54","","","","206","206","206","","","635a081118a8dafa9e232517c2cf67f9_2639","","","4a58a390596d4900f56ec453eae7d1e7_2035","","","0f07ae81df8f8d06fbc4da89d7ffc57a_2722","8517706599505fe9f8a7a5c896166270_3164"
"WP_065315842.1","","sensor histidine kinase","4","4","1","1","4077","","","","1091","1091","1091","","","635a081118a8dafa9e232517c2cf67f9_2689","","","4a58a390596d4900f56ec453eae7d1e7_2067","","","0f07ae81df8f8d06fbc4da89d7ffc57a_2754","8517706599505fe9f8a7a5c896166270_3132"
"WP_000624955.1","","hypothetical protein","4","4","1","1","4084","","","","335","350","341","","","635a081118a8dafa9e232517c2cf67f9_2675","","","4a58a390596d4900f56ec453eae7d1e7_2053","","","0f07ae81df8f8d06fbc4da89d7ffc57a_2740","8517706599505fe9f8a7a5c896166270_3146"
"WP_078061111.1","","excalibur calcium-binding domain-containing protein","4","4","1","1","631","","","","650","650","650","","","635a081118a8dafa9e232517c2cf67f9_3819","","","4a58a390596d4900f56ec453eae7d1e7_3022","","","0f07ae81df8f8d06fbc4da89d7ffc57a_3705","8517706599505fe9f8a7a5c896166270_3722"
"WP_000204275.1","","MarR family transcriptional regulator","4","4","1","1","3607","","","","1436","1436","1436","","","635a081118a8dafa9e232517c2cf67f9_4823","","","4a58a390596d4900f56ec453eae7d1e7_4077","","","0f07ae81df8f8d06fbc4da89d7ffc57a_4773","8517706599505fe9f8a7a5c896166270_4764"
"WP_000066363.1","","hypothetical protein","4","4","1","1","2990","","","","368","368","368","","","635a081118a8dafa9e232517c2cf67f9_5579","","","4a58a390596d4900f56ec453eae7d1e7_4841","","","0f07ae81df8f8d06fbc4da89d7ffc57a_5531","8517706599505fe9f8a7a5c896166270_5520"
"WP_000977781.1","","tandem-type lipoprotein","4","4","1","1","1166","","","","770","770","770","5ed739b8eba34d81c44a46f3a235e95d_151","","","ff262237f3470f60d8b7b16b3d58ad2c_155","","","cc2e0eb80d2c122d721349f05f3eeaf8_105","46fc0cff5994e5bf181db51ddfa21095_95","",""
"WP_000139727.1","","DUF1071 domain-containing protein","4","4","1","1","3940","","","","623","623","623","","","","ff262237f3470f60d8b7b16b3d58ad2c_4287","","4a58a390596d4900f56ec453eae7d1e7_55","","","0f07ae81df8f8d06fbc4da89d7ffc57a_589","8517706599505fe9f8a7a5c896166270_591"
"WP_065315847.1","","site-specific integrase","4","4","1","1","1487","","","","1046","1046","1046","","","","ff262237f3470f60d8b7b16b3d58ad2c_4025","","4a58a390596d4900f56ec453eae7d1e7_3457","","","0f07ae81df8f8d06fbc4da89d7ffc57a_4140","8517706599505fe9f8a7a5c896166270_4157"
"WP_000772137.1","","hypothetical protein","4","4","1","1","1631","","","","209","209","209","","","","","14c52b1fad0ff98e5cf49028371d6243_4212","4a58a390596d4900f56ec453eae7d1e7_3441","","","0f07ae81df8f8d06fbc4da89d7ffc57a_4124","8517706599505fe9f8a7a5c896166270_4141"
"WP_000755716.1","","hypothetical protein","4","4","1","1","795","","","","434","434","434","5ed739b8eba34d81c44a46f3a235e95d_603","","635a081118a8dafa9e232517c2cf67f9_3162","","","4a58a390596d4900f56ec453eae7d1e7_29","","","0f07ae81df8f8d06fbc4da89d7ffc57a_563",""
"WP_000442600.1","","hypothetical protein","4","4","1","1","255","","","","446","446","446","","","","","","4a58a390596d4900f56ec453eae7d1e7_3349","cc2e0eb80d2c122d721349f05f3eeaf8_3970","","0f07ae81df8f8d06fbc4da89d7ffc57a_4032","8517706599505fe9f8a7a5c896166270_4049"
"WP_000611452.1","","hypothetical protein","4","4","1","1","257","","","","380","380","380","","","","","","4a58a390596d4900f56ec453eae7d1e7_3353","cc2e0eb80d2c122d721349f05f3eeaf8_3974","","0f07ae81df8f8d06fbc4da89d7ffc57a_4036","8517706599505fe9f8a7a5c896166270_4053"
"WP_000501246.1","","HK97 gp10 family phage protein","4","4","1","1","258","","","","377","377","377","","","","","","4a58a390596d4900f56ec453eae7d1e7_3355","cc2e0eb80d2c122d721349f05f3eeaf8_3976","","0f07ae81df8f8d06fbc4da89d7ffc57a_4038","8517706599505fe9f8a7a5c896166270_4055"
"WP_000975314.1","","head-tail adaptor protein","4","4","1","1","259","","","","335","335","335","","","","","","4a58a390596d4900f56ec453eae7d1e7_3357","cc2e0eb80d2c122d721349f05f3eeaf8_3978","","0f07ae81df8f8d06fbc4da89d7ffc57a_4040","8517706599505fe9f8a7a5c896166270_4057"
"WP_065315586.1","","phage head-tail adapter protein","4","4","1","1","260","","","","332","332","332","","","","","","4a58a390596d4900f56ec453eae7d1e7_3359","cc2e0eb80d2c122d721349f05f3eeaf8_3980","","0f07ae81df8f8d06fbc4da89d7ffc57a_4042","8517706599505fe9f8a7a5c896166270_4059"
