"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","NCTC10047_2","NCTC10080_2","NCTC10436_2","NCTC13175_2","NCTC4840_2","NCTC5706_2","NCTC5716_2","NCTC5741_2","NCTC5791_2","NCTC6017_2"
"WP_108418454.1","","DUF1311 domain-containing protein","1","1","1","1","3898","","","","107","107","107","4faf440b7ae03605f2bb8c219a1cbecd_6472","","","","","","","","",""
"WP_023247021.1","","N-acetylmuramoyl-L-alanine amidase","1","1","1","1","3899","","","","770","770","770","4faf440b7ae03605f2bb8c219a1cbecd_6474","","","","","","","","",""
"group_3415","","integrase","1","1","1","1","3900","","","","332","332","332","4faf440b7ae03605f2bb8c219a1cbecd_6476","","","","","","","","",""
"WP_053509610.1","","type III secretion system effector SopD2","1","1","1","1","7218","","","","959","959","959","4faf440b7ae03605f2bb8c219a1cbecd_6599","","","","","","","","",""
"WP_053530119.1","","DinI family protein","1","1","1","1","7264","","","","224","224","224","4faf440b7ae03605f2bb8c219a1cbecd_6678","","","","","","","","",""
"WP_053530116.1","","glycoside hydrolase family 108 protein","1","1","1","1","7262","","","","542","542","542","4faf440b7ae03605f2bb8c219a1cbecd_6684","","","","","","","","",""
"group_3424","artA","pertussis-like toxin subunit ArtA","1","1","1","1","7261","","","","731","731","731","4faf440b7ae03605f2bb8c219a1cbecd_6686","","","","","","","","",""
"group_3425","","subtilase cytotoxin subunit B","1","1","1","1","7260","","","","457","457","457","4faf440b7ae03605f2bb8c219a1cbecd_6688","","","","","","","","",""
"WP_072162094.1","","subtilase cytotoxin subunit B","1","1","1","1","7259","","","","428","428","428","4faf440b7ae03605f2bb8c219a1cbecd_6690","","","","","","","","",""
"group_3427","","phage tail protein","1","1","1","1","7258","","","","110","110","110","4faf440b7ae03605f2bb8c219a1cbecd_6694","","","","","","","","",""
"group_3432","","phage tail protein","1","1","1","1","7251","","","","503","503","503","4faf440b7ae03605f2bb8c219a1cbecd_6708","","","","","","","","",""
"group_3433","","hypothetical protein","1","1","1","1","7250","","","","289","289","289","4faf440b7ae03605f2bb8c219a1cbecd_6710","","","","","","","","",""
"group_3434","","phage tail protein","1","1","1","1","7249","","","","101","101","101","4faf440b7ae03605f2bb8c219a1cbecd_6712","","","","","","","","",""
"WP_023220967.1","","phage tail protein I","1","1","1","1","7248","","","","581","581","581","4faf440b7ae03605f2bb8c219a1cbecd_6714","","","","","","","","",""
"WP_079795924.1","","baseplate J/gp47 family protein","1","1","1","1","7247","","","","1124","1124","1124","4faf440b7ae03605f2bb8c219a1cbecd_6716","","","","","","","","",""
"WP_079795925.1","","hypothetical protein","1","1","1","1","7246","","","","323","323","323","4faf440b7ae03605f2bb8c219a1cbecd_6718","","","","","","","","",""
"WP_024145350.1","","phage tail protein","1","1","1","1","7245","","","","467","467","467","4faf440b7ae03605f2bb8c219a1cbecd_6720","","","","","","","","",""
"group_3439","","late control D family protein","1","1","1","1","7244","","","","1000","1000","1000","4faf440b7ae03605f2bb8c219a1cbecd_6724","","","","","","","","",""
"WP_021000622.1","","hypothetical protein","1","1","1","1","7243","","","","218","218","218","4faf440b7ae03605f2bb8c219a1cbecd_6726","","","","","","","","",""
"WP_001623392.1","","phage tail assembly protein","1","1","1","1","7242","","","","281","281","281","4faf440b7ae03605f2bb8c219a1cbecd_6730","","","","","","","","",""
"WP_001623391.1","","phage major tail tube protein","1","1","1","1","7241","","","","521","521","521","4faf440b7ae03605f2bb8c219a1cbecd_6732","","","","","","","","",""
"WP_079795927.1","","phage tail protein","1","1","1","1","7240","","","","1469","1469","1469","4faf440b7ae03605f2bb8c219a1cbecd_6734","","","","","","","","",""
"WP_001623389.1","","hypothetical protein","1","1","1","1","7239","","","","299","299","299","4faf440b7ae03605f2bb8c219a1cbecd_6736","","","","","","","","",""
"WP_079795928.1","","hypothetical protein","1","1","1","1","7238","","","","485","485","485","4faf440b7ae03605f2bb8c219a1cbecd_6738","","","","","","","","",""
"WP_024156067.1","","hypothetical protein","1","1","1","1","4098","","","","344","344","344","4faf440b7ae03605f2bb8c219a1cbecd_6740","","","","","","","","",""
"group_3447","","hypothetical protein","1","1","1","1","4099","","","","401","401","401","4faf440b7ae03605f2bb8c219a1cbecd_6742","","","","","","","","",""
"WP_038394264.1","","major capsid protein","1","1","1","1","4100","","","","1043","1043","1043","4faf440b7ae03605f2bb8c219a1cbecd_6744","","","","","","","","",""
"WP_021000632.1","","hypothetical protein","1","1","1","1","4101","","","","386","386","386","4faf440b7ae03605f2bb8c219a1cbecd_6746","","","","","","","","",""
"WP_079795930.1","","phage portal protein","1","1","1","1","4102","","","","1562","1562","1562","4faf440b7ae03605f2bb8c219a1cbecd_6750","","","","","","","","",""
"WP_021000635.1","","hypothetical protein","1","1","1","1","4103","","","","239","239","239","4faf440b7ae03605f2bb8c219a1cbecd_6752","","","","","","","","",""
"WP_079795931.1","","phage terminase large subunit family protein","1","1","1","1","4104","","","","1859","1859","1859","4faf440b7ae03605f2bb8c219a1cbecd_6754","","","","","","","","",""
"WP_020844527.1","","hypothetical protein","1","1","1","1","4105","","","","545","545","545","4faf440b7ae03605f2bb8c219a1cbecd_6756","","","","","","","","",""
"WP_020844528.1","","hypothetical protein","1","1","1","1","4106","","","","590","590","590","4faf440b7ae03605f2bb8c219a1cbecd_6758","","","","","","","","",""
"WP_079795977.1","","hypothetical protein","1","1","1","1","4107","","","","716","716","716","4faf440b7ae03605f2bb8c219a1cbecd_6760","","","","","","","","",""
"WP_021000639.1","","hypothetical protein","1","1","1","1","4108","","","","536","536","536","4faf440b7ae03605f2bb8c219a1cbecd_6764","","","","","","","","",""
"WP_079795978.1","","DUF826 domain-containing protein","1","1","1","1","4109","","","","182","182","182","4faf440b7ae03605f2bb8c219a1cbecd_6766","","","","","","","","",""
"group_3458","","lysis protein","1","1","1","1","4110","","","","110","110","110","4faf440b7ae03605f2bb8c219a1cbecd_6768","","","","","","","","",""
"WP_079795933.1","","DUF2514 domain-containing protein","1","1","1","1","4112","","","","542","542","542","4faf440b7ae03605f2bb8c219a1cbecd_6772","","","","","","","","",""
"WP_001668825.1","","phage holin, lambda family","1","1","1","1","4130","","","","344","344","344","4faf440b7ae03605f2bb8c219a1cbecd_6776","","","","","","","","",""
"WP_024132276.1","","hypothetical protein","1","1","1","1","4129","","","","404","404","404","4faf440b7ae03605f2bb8c219a1cbecd_6778","","","","","","","","",""
"WP_058216902.1","","antitermination protein","1","1","1","1","4128","","","","803","803","803","4faf440b7ae03605f2bb8c219a1cbecd_6780","","","","","","","","",""
"WP_079795934.1","","helix-turn-helix domain containing protein","1","1","1","1","4127","","","","860","860","860","4faf440b7ae03605f2bb8c219a1cbecd_6782","","","","","","","","",""
"WP_079795935.1","","DNA primase","1","1","1","1","4126","","","","968","968","968","4faf440b7ae03605f2bb8c219a1cbecd_6784","","","","","","","","",""
"WP_079795936.1","","DEAD/DEAH box helicase","1","1","1","1","4125","","","","1628","1628","1628","4faf440b7ae03605f2bb8c219a1cbecd_6786","","","","","","","","",""
"WP_058214870.1","","hypothetical protein","1","1","1","1","4124","","","","368","368","368","4faf440b7ae03605f2bb8c219a1cbecd_6788","","","","","","","","",""
"WP_079795937.1","","hypothetical protein","1","1","1","1","4123","","","","218","218","218","4faf440b7ae03605f2bb8c219a1cbecd_6792","","","","","","","","",""
"WP_079795979.1","","helix-turn-helix transcriptional regulator","1","1","1","1","4122","","","","707","707","707","4faf440b7ae03605f2bb8c219a1cbecd_6794","","","","","","","","",""
"WP_151324524.1","","hypothetical protein","1","1","1","1","4121","","","","236","236","236","4faf440b7ae03605f2bb8c219a1cbecd_6798","","","","","","","","",""
"group_3471","","hypothetical protein","1","1","1","1","4120","","","","191","191","191","4faf440b7ae03605f2bb8c219a1cbecd_6800","","","","","","","","",""
"WP_079795938.1","","hypothetical protein","1","1","1","1","4119","","","","194","194","194","4faf440b7ae03605f2bb8c219a1cbecd_6802","","","","","","","","",""
"WP_023228515.1","","hypothetical protein","1","1","1","1","4118","","","","185","185","185","4faf440b7ae03605f2bb8c219a1cbecd_6804","","","","","","","","",""
"WP_023237652.1","","hypothetical protein","1","1","1","1","4117","","","","236","236","236","4faf440b7ae03605f2bb8c219a1cbecd_6808","","","","","","","","",""
"WP_079795942.1","","ORF6N domain-containing protein","1","1","1","1","4116","","","","746","746","746","4faf440b7ae03605f2bb8c219a1cbecd_6812","","","","","","","","",""
"group_3476","","hypothetical protein","1","1","1","1","4115","","","","230","230","230","4faf440b7ae03605f2bb8c219a1cbecd_6814","","","","","","","","",""
"group_3477","","ORF6N domain-containing protein","1","1","1","1","4114","","","","80","80","80","4faf440b7ae03605f2bb8c219a1cbecd_6816","","","","","","","","",""
"WP_079795943.1","","hypothetical protein","1","1","1","1","4113","","","","245","245","245","4faf440b7ae03605f2bb8c219a1cbecd_6818","","","","","","","","",""
"WP_079795944.1","","hypothetical protein","1","1","1","1","7265","","","","224","224","224","4faf440b7ae03605f2bb8c219a1cbecd_6820","","","","","","","","",""
"WP_010988989.1","","hypothetical protein","1","1","1","1","7266","","","","308","308","308","4faf440b7ae03605f2bb8c219a1cbecd_6822","","","","","","","","",""
"WP_053529692.1","","hypothetical protein","1","1","1","1","7267","","","","215","215","215","4faf440b7ae03605f2bb8c219a1cbecd_6824","","","","","","","","",""
"WP_001193375.1","","excisionase family protein","1","1","1","1","7268","","","","239","239","239","4faf440b7ae03605f2bb8c219a1cbecd_6826","","","","","","","","",""
"WP_079795945.1","","site-specific integrase","1","1","1","1","7269","","","","1325","1325","1325","4faf440b7ae03605f2bb8c219a1cbecd_6828","","","","","","","","",""
"group_3486","","HAD family hydrolase","1","1","1","1","7276","","","","815","815","815","4faf440b7ae03605f2bb8c219a1cbecd_6880","","","","","","","","",""
"group_3487","ompX","outer membrane protein OmpX","1","1","1","1","7711","","","","514","514","514","4faf440b7ae03605f2bb8c219a1cbecd_6938","","","","","","","","",""
"group_3488","","ABC transporter ATP-binding protein","1","1","1","1","7700","","","","1733","1733","1733","4faf440b7ae03605f2bb8c219a1cbecd_6968","","","","","","","","",""
"group_3491","slrP","SPI-1 type III secretion system effector E3 ubiquitin transferase SlrP","1","1","1","1","7655","","","","2273","2273","2273","4faf440b7ae03605f2bb8c219a1cbecd_6997","","","","","","","","",""
"WP_139816478.1","","hypothetical protein","1","1","1","1","7656","","","","206","206","206","4faf440b7ae03605f2bb8c219a1cbecd_7001","","","","","","","","",""
"WP_070801865.1","","6-phospho-beta-glucosidase","1","1","1","1","7631","","","","1352","1352","1352","4faf440b7ae03605f2bb8c219a1cbecd_7061","","","","","","","","",""
"group_3496","chbR","transcriptional regulator ChbR","1","1","1","1","7300","","","","827","827","827","4faf440b7ae03605f2bb8c219a1cbecd_7063","","","","","","","","",""
"WP_079795966.1","","PTS N,N'-diacetylchitobiose transporter subunit IIC","1","1","1","1","7301","","","","1358","1358","1358","4faf440b7ae03605f2bb8c219a1cbecd_7065","","","","","","","","",""
"group_3499","","UTRA domain-containing protein","1","1","1","1","7307","","","","251","251","251","4faf440b7ae03605f2bb8c219a1cbecd_7123","","","","","","","","",""
"group_35","WP_000431187.1","hypothetical protein","1","1","1","1","5820","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","182","182","182","","","","","","e2beb81cc53f5f2dca879fc3cbafdbb5_783","","","",""
"WP_053510229.1","","hypothetical protein","1","1","1","1","3063","","","","188","188","188","4faf440b7ae03605f2bb8c219a1cbecd_7147","","","","","","","","",""
"WP_053529641.1","","glycosyltransferase family 2 protein","1","1","1","1","3072","","","","893","893","893","4faf440b7ae03605f2bb8c219a1cbecd_7161","","","","","","","","",""
"WP_044136514.1","","hypothetical protein","1","1","1","1","3051","","","","122","122","122","4faf440b7ae03605f2bb8c219a1cbecd_7171","","","","","","","","",""
"WP_071790801.1","","transporter","1","1","1","1","3048","","","","113","113","113","4faf440b7ae03605f2bb8c219a1cbecd_7181","","","","","","","","",""
"WP_023248883.1","","lipoprotein","1","1","1","1","3104","","","","332","332","332","4faf440b7ae03605f2bb8c219a1cbecd_7229","","","","","","","","",""
"group_3513","rihA","pyrimidine-specific ribonucleoside hydrolase RihA","1","1","1","1","3121","","","","935","935","935","4faf440b7ae03605f2bb8c219a1cbecd_7288","","","","","","","","",""
"group_3515","rlpA","endolytic peptidoglycan transglycosylase RlpA","1","1","1","1","3150","","","","1094","1094","1094","4faf440b7ae03605f2bb8c219a1cbecd_7314","","","","","","","","",""
"WP_070803502.1","","oxidoreductase","1","1","1","1","896","","","","1088","1088","1088","4faf440b7ae03605f2bb8c219a1cbecd_7380","","","","","","","","",""
"WP_079796326.1","","LPS O-antigen length regulator","1","1","1","1","885","","","","1136","1136","1136","4faf440b7ae03605f2bb8c219a1cbecd_7406","","","","","","","","",""
"group_3523","entD","enterobactin synthase subunit EntD","1","1","1","1","884","","","","689","689","689","4faf440b7ae03605f2bb8c219a1cbecd_7416","","","","","","","","",""
"WP_053508470.1","","GntR family transcriptional regulator","1","1","1","1","877","","","","698","698","698","4faf440b7ae03605f2bb8c219a1cbecd_7430","","","","","","","","",""
"WP_053508472.1","","PTS sugar transporter subunit IIB","1","1","1","1","876","","","","323","323","323","4faf440b7ae03605f2bb8c219a1cbecd_7432","","","","","","","","",""
"WP_053508474.1","","PTS sugar transporter subunit IIC","1","1","1","1","875","","","","1319","1319","1319","4faf440b7ae03605f2bb8c219a1cbecd_7434","","","","","","","","",""
"WP_023246764.1","","PTS lactose/cellobiose transporter subunit IIA","1","1","1","1","874","","","","311","311","311","4faf440b7ae03605f2bb8c219a1cbecd_7436","","","","","","","","",""
"WP_053508477.1","","carbohydrate porin","1","1","1","1","873","","","","1673","1673","1673","4faf440b7ae03605f2bb8c219a1cbecd_7438","","","","","","","","",""
"WP_079796329.1","","6-phospho-beta-glucosidase","1","1","1","1","872","","","","1439","1439","1439","4faf440b7ae03605f2bb8c219a1cbecd_7440","","","","","","","","",""
"WP_053508478.1","","autotransporter domain-containing esterase","1","1","1","1","871","","","","1970","1970","1970","4faf440b7ae03605f2bb8c219a1cbecd_7442","","","","","","","","",""
"WP_079796330.1","","DUF1471 domain-containing protein","1","1","1","1","930","","","","236","236","236","4faf440b7ae03605f2bb8c219a1cbecd_7452","","","","","","","","",""
"WP_079796332.1","","hypothetical protein","1","1","1","1","929","","","","929","929","929","4faf440b7ae03605f2bb8c219a1cbecd_7460","","","","","","","","",""
"WP_094132375.1","","autotransporter outer membrane beta-barrel domain-containing protein","1","1","1","1","724","","","","2243","2243","2243","4faf440b7ae03605f2bb8c219a1cbecd_7462","","","","","","","","",""
"WP_053529259.1","","fimbria biosynthesis regulator FimY","1","1","1","1","719","","","","722","722","722","4faf440b7ae03605f2bb8c219a1cbecd_7473","","","","","","","","",""
"WP_071790745.1","","hypothetical protein","1","1","1","1","512","","","","194","194","194","4faf440b7ae03605f2bb8c219a1cbecd_7489","","","","","","","","",""
