"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","M16808_2","NCTC11902_2","NCTC12977_2","NCTC13276_2","NCTC7465_2","NCTC7466_2","OXC141_2","R6_2","SNP994038_2","SNP994039_2"
"WP_000588866.1","","sigma-70 family RNA polymerase sigma factor","5","5","1","1","2351","","","","479","479","479","4e0ebb2f352ce5f77c4dc810bc08f662_1221","","c9f86137e46aba7d7655704f281d0e42_3442","","","","071df2bd90ec8224320f416a082a7ee2_27","","29d2a391aac6e81216e86f42a012931d_27","4903566b198540aa48641e5fce1361b3_27"
"group_2549","WP_000588866.1","sigma-70 family RNA polymerase sigma factor","5","5","1","1","621","","","","479","479","479","4e0ebb2f352ce5f77c4dc810bc08f662_659","","c9f86137e46aba7d7655704f281d0e42_2880","","","","071df2bd90ec8224320f416a082a7ee2_3827","","29d2a391aac6e81216e86f42a012931d_4412","4903566b198540aa48641e5fce1361b3_4412"
"group_26","","transposase","5","5","1","1","119","","","","263","263","263","","5304d155c86e7e0505652cd3398fab91_2501","","d85e8842589287b51ccafc8c2ab682fd_2386","72423b0a20e1eaaa23e55b78118edd99_2958","0983e9ef5d2d51f2c7fe65caad871066_2400","","f80477e6bb8d2c709ffd872956318dda_2540","",""
"group_282","WP_000120724.1","lactate oxidase","5","5","1","1","2264","","","","146","146","146","4e0ebb2f352ce5f77c4dc810bc08f662_2516","","c9f86137e46aba7d7655704f281d0e42_351","","","","071df2bd90ec8224320f416a082a7ee2_1342","","29d2a391aac6e81216e86f42a012931d_1536","4903566b198540aa48641e5fce1361b3_1536"
"WP_000120724.1","","lactate oxidase","5","5","1","1","2197","","","","146","146","146","","5304d155c86e7e0505652cd3398fab91_1326","","d85e8842589287b51ccafc8c2ab682fd_1248","72423b0a20e1eaaa23e55b78118edd99_4079","0983e9ef5d2d51f2c7fe65caad871066_1262","","f80477e6bb8d2c709ffd872956318dda_1339","",""
"group_3","","UDP-galactopuranose mutase","5","5","1","1","176","","","","80","80","80","","5304d155c86e7e0505652cd3398fab91_2540","c9f86137e46aba7d7655704f281d0e42_1581","d85e8842589287b51ccafc8c2ab682fd_2425","","0983e9ef5d2d51f2c7fe65caad871066_2439","","f80477e6bb8d2c709ffd872956318dda_2580","",""
"WP_000422779.1","","MazG-like protein","5","5","1","1","1176","","","","176","323","293","","5304d155c86e7e0505652cd3398fab91_3042","","","72423b0a20e1eaaa23e55b78118edd99_2434","","071df2bd90ec8224320f416a082a7ee2_3022","","29d2a391aac6e81216e86f42a012931d_3462","4903566b198540aa48641e5fce1361b3_3462"
"WP_000166031.1","","MazG-like protein","5","5","1","1","1174","","","","176","176","176","4e0ebb2f352ce5f77c4dc810bc08f662_4221","","c9f86137e46aba7d7655704f281d0e42_2076","d85e8842589287b51ccafc8c2ab682fd_2918","","0983e9ef5d2d51f2c7fe65caad871066_2932","","f80477e6bb8d2c709ffd872956318dda_3105","",""
"WP_000197317.1","","transposase","5","5","1","1","1771","","","","329","329","329","","5304d155c86e7e0505652cd3398fab91_772","","","72423b0a20e1eaaa23e55b78118edd99_243","","071df2bd90ec8224320f416a082a7ee2_804","","29d2a391aac6e81216e86f42a012931d_894","4903566b198540aa48641e5fce1361b3_894"
"WP_001015782.1","","metallophosphoesterase family protein","5","5","1","1","1648","","","","797","833","825","","5304d155c86e7e0505652cd3398fab91_1170","","d85e8842589287b51ccafc8c2ab682fd_1088","72423b0a20e1eaaa23e55b78118edd99_4242","0983e9ef5d2d51f2c7fe65caad871066_1102","","f80477e6bb8d2c709ffd872956318dda_1166","",""
"WP_000945327.1","","phosphate uptake regulator PhoU","5","5","1","1","1033","","","","635","641","638","4e0ebb2f352ce5f77c4dc810bc08f662_235","","c9f86137e46aba7d7655704f281d0e42_2454","d85e8842589287b51ccafc8c2ab682fd_3275","","0983e9ef5d2d51f2c7fe65caad871066_3289","","f80477e6bb8d2c709ffd872956318dda_3477","",""
"WP_000893546.1","","sensor histidine kinase","5","5","1","1","627","","","","1097","1097","1097","4e0ebb2f352ce5f77c4dc810bc08f662_607","","c9f86137e46aba7d7655704f281d0e42_2828","d85e8842589287b51ccafc8c2ab682fd_3663","","0983e9ef5d2d51f2c7fe65caad871066_3677","","f80477e6bb8d2c709ffd872956318dda_3887","",""
"WP_074186952.1","","serine protease","5","5","1","1","1678","","","","629","821","705","4e0ebb2f352ce5f77c4dc810bc08f662_2002","","c9f86137e46aba7d7655704f281d0e42_4225","","","","071df2bd90ec8224320f416a082a7ee2_828","","29d2a391aac6e81216e86f42a012931d_922","4903566b198540aa48641e5fce1361b3_922"
"pabB","","aminodeoxychorismate synthase component I","5","5","1","1","2303","","","","1721","1721","1721","4e0ebb2f352ce5f77c4dc810bc08f662_2446","","c9f86137e46aba7d7655704f281d0e42_281","d85e8842589287b51ccafc8c2ab682fd_1168","","0983e9ef5d2d51f2c7fe65caad871066_1182","","f80477e6bb8d2c709ffd872956318dda_1259","",""
"WP_000417171.1","","immunoglobulin A1 protease","5","5","1","1","1980","","","","5891","5891","5891","4e0ebb2f352ce5f77c4dc810bc08f662_3362","","c9f86137e46aba7d7655704f281d0e42_1205","d85e8842589287b51ccafc8c2ab682fd_2075","","0983e9ef5d2d51f2c7fe65caad871066_1856","","f80477e6bb8d2c709ffd872956318dda_2210","",""
"WP_001268172.1","","helix-turn-helix transcriptional regulator","5","5","1","1","2485","","","","320","863","754","","5304d155c86e7e0505652cd3398fab91_294","","d85e8842589287b51ccafc8c2ab682fd_234","","0983e9ef5d2d51f2c7fe65caad871066_234","071df2bd90ec8224320f416a082a7ee2_328","f80477e6bb8d2c709ffd872956318dda_246","",""
"WP_001189285.1","","hypothetical protein","5","5","1","1","2495","","","","320","863","428","4e0ebb2f352ce5f77c4dc810bc08f662_1488","5304d155c86e7e0505652cd3398fab91_280","c9f86137e46aba7d7655704f281d0e42_3711","","72423b0a20e1eaaa23e55b78118edd99_743","","071df2bd90ec8224320f416a082a7ee2_312","","",""
"WP_000941987.1","","hypothetical protein","5","5","1","1","200","","","","296","296","296","4e0ebb2f352ce5f77c4dc810bc08f662_3652","","c9f86137e46aba7d7655704f281d0e42_1499","","","","071df2bd90ec8224320f416a082a7ee2_2480","","29d2a391aac6e81216e86f42a012931d_2832","4903566b198540aa48641e5fce1361b3_2832"
"WP_001069092.1","","bacteriocin secretion accessory protein","5","5","1","1","1559","","","","1361","1361","1361","","5304d155c86e7e0505652cd3398fab91_1014","","","72423b0a20e1eaaa23e55b78118edd99_4388","","071df2bd90ec8224320f416a082a7ee2_1042","","29d2a391aac6e81216e86f42a012931d_1180","4903566b198540aa48641e5fce1361b3_1180"
"blpO","","bacteriocin-like peptide BlpO","5","5","1","1","1563","","","","149","149","149","","5304d155c86e7e0505652cd3398fab91_1038","","","72423b0a20e1eaaa23e55b78118edd99_4380","","071df2bd90ec8224320f416a082a7ee2_1052","","29d2a391aac6e81216e86f42a012931d_1190","4903566b198540aa48641e5fce1361b3_1190"
"WP_000877381.1","","hypothetical protein","5","5","1","1","1565","","","","383","419","390","","5304d155c86e7e0505652cd3398fab91_1042","","","72423b0a20e1eaaa23e55b78118edd99_4374","","071df2bd90ec8224320f416a082a7ee2_1056","","29d2a391aac6e81216e86f42a012931d_1194","4903566b198540aa48641e5fce1361b3_1194"
"WP_001809363.1","","NUDIX hydrolase","5","5","1","1","540","","","","407","455","435","","5304d155c86e7e0505652cd3398fab91_1530","","","72423b0a20e1eaaa23e55b78118edd99_3887","","071df2bd90ec8224320f416a082a7ee2_1534","","29d2a391aac6e81216e86f42a012931d_1768","4903566b198540aa48641e5fce1361b3_1768"
"WP_000757725.1","","endo-beta-N-acetylglucosaminidase","5","5","1","1","472","","","","2108","2165","2119","","5304d155c86e7e0505652cd3398fab91_1828","","d85e8842589287b51ccafc8c2ab682fd_1730","72423b0a20e1eaaa23e55b78118edd99_3612","0983e9ef5d2d51f2c7fe65caad871066_1744","","f80477e6bb8d2c709ffd872956318dda_1855","",""
"WP_000151333.1","","GNAT family N-acetyltransferase","5","5","1","1","40","","","","479","479","479","","5304d155c86e7e0505652cd3398fab91_1936","","d85e8842589287b51ccafc8c2ab682fd_1840","72423b0a20e1eaaa23e55b78118edd99_3504","0983e9ef5d2d51f2c7fe65caad871066_2091","","f80477e6bb8d2c709ffd872956318dda_1967","",""
"group_635","","ROK family protein","5","5","1","1","129","","","","194","194","194","","5304d155c86e7e0505652cd3398fab91_2479","","d85e8842589287b51ccafc8c2ab682fd_2364","72423b0a20e1eaaa23e55b78118edd99_2980","0983e9ef5d2d51f2c7fe65caad871066_2378","","f80477e6bb8d2c709ffd872956318dda_2517","",""
"WP_000216067.1","","cytidine deaminase","5","5","1","1","128","","","","398","407","405","","5304d155c86e7e0505652cd3398fab91_2483","","d85e8842589287b51ccafc8c2ab682fd_2368","72423b0a20e1eaaa23e55b78118edd99_2976","0983e9ef5d2d51f2c7fe65caad871066_2382","","f80477e6bb8d2c709ffd872956318dda_2521","",""
"WP_000289348.1","","helix-turn-helix transcriptional regulator","5","5","1","1","671","","","","161","161","161","","5304d155c86e7e0505652cd3398fab91_3670","","","72423b0a20e1eaaa23e55b78118edd99_1741","","071df2bd90ec8224320f416a082a7ee2_3666","","29d2a391aac6e81216e86f42a012931d_4228","4903566b198540aa48641e5fce1361b3_4228"
"galT","","UDP-glucose--hexose-1-phosphate uridylyltransferase","5","5","1","1","1034","","","","1475","1475","1475","4e0ebb2f352ce5f77c4dc810bc08f662_233","","c9f86137e46aba7d7655704f281d0e42_2452","d85e8842589287b51ccafc8c2ab682fd_3273","","0983e9ef5d2d51f2c7fe65caad871066_3287","","f80477e6bb8d2c709ffd872956318dda_3475","",""
"WP_001851750.1","","hypothetical protein","5","5","1","1","1032","","","","212","212","212","4e0ebb2f352ce5f77c4dc810bc08f662_237","","c9f86137e46aba7d7655704f281d0e42_2456","d85e8842589287b51ccafc8c2ab682fd_3277","","0983e9ef5d2d51f2c7fe65caad871066_3291","","f80477e6bb8d2c709ffd872956318dda_3479","",""
"WP_000289349.1","","helix-turn-helix transcriptional regulator","5","5","1","1","670","","","","173","173","173","4e0ebb2f352ce5f77c4dc810bc08f662_496","","c9f86137e46aba7d7655704f281d0e42_2715","d85e8842589287b51ccafc8c2ab682fd_3540","","0983e9ef5d2d51f2c7fe65caad871066_3554","","f80477e6bb8d2c709ffd872956318dda_3756","",""
"WP_000122591.1","","3'-5' exoribonuclease","5","5","1","1","2639","","","","923","923","923","4e0ebb2f352ce5f77c4dc810bc08f662_1249","","c9f86137e46aba7d7655704f281d0e42_3470","","","","071df2bd90ec8224320f416a082a7ee2_57","","29d2a391aac6e81216e86f42a012931d_59","4903566b198540aa48641e5fce1361b3_59"
"WP_000136459.1","","hypothetical protein","5","5","1","1","2638","","","","383","383","383","4e0ebb2f352ce5f77c4dc810bc08f662_1251","","c9f86137e46aba7d7655704f281d0e42_3472","","","","071df2bd90ec8224320f416a082a7ee2_59","","29d2a391aac6e81216e86f42a012931d_61","4903566b198540aa48641e5fce1361b3_61"
"WP_000492031.1","","helix-turn-helix transcriptional regulator","5","5","1","1","2637","","","","365","365","365","4e0ebb2f352ce5f77c4dc810bc08f662_1253","","c9f86137e46aba7d7655704f281d0e42_3474","","","","071df2bd90ec8224320f416a082a7ee2_61","","29d2a391aac6e81216e86f42a012931d_63","4903566b198540aa48641e5fce1361b3_63"
"rfbD","","dTDP-4-dehydrorhamnose reductase","5","5","1","1","1834","","","","851","851","851","4e0ebb2f352ce5f77c4dc810bc08f662_1935","","c9f86137e46aba7d7655704f281d0e42_4158","d85e8842589287b51ccafc8c2ab682fd_671","","0983e9ef5d2d51f2c7fe65caad871066_685","","f80477e6bb8d2c709ffd872956318dda_709","",""
"group_84","","UDP-galactopuranose mutase","5","5","1","1","2416","","","","77","80","78","4e0ebb2f352ce5f77c4dc810bc08f662_1576","","c9f86137e46aba7d7655704f281d0e42_3795","","","","071df2bd90ec8224320f416a082a7ee2_412","","29d2a391aac6e81216e86f42a012931d_454","4903566b198540aa48641e5fce1361b3_454"
"WP_001809398.1","","DUF1697 domain-containing protein","5","5","1","1","1342","","","","542","542","542","4e0ebb2f352ce5f77c4dc810bc08f662_2752","","c9f86137e46aba7d7655704f281d0e42_587","","","","071df2bd90ec8224320f416a082a7ee2_1552","","29d2a391aac6e81216e86f42a012931d_1789","4903566b198540aa48641e5fce1361b3_1789"
"WP_001167984.1","","tyrosine-type recombinase/integrase","5","5","1","1","1410","","","","248","248","248","4e0ebb2f352ce5f77c4dc810bc08f662_2890","","c9f86137e46aba7d7655704f281d0e42_727","","","","071df2bd90ec8224320f416a082a7ee2_1694","","29d2a391aac6e81216e86f42a012931d_1956","4903566b198540aa48641e5fce1361b3_1956"
"WP_000757719.1","","glucosaminidase domain-containing protein","5","5","1","1","471","","","","1976","1976","1976","4e0ebb2f352ce5f77c4dc810bc08f662_3019","","c9f86137e46aba7d7655704f281d0e42_854","","","","071df2bd90ec8224320f416a082a7ee2_1832","","29d2a391aac6e81216e86f42a012931d_2109","4903566b198540aa48641e5fce1361b3_2109"
"WP_033682442.1","","hypothetical protein","5","5","1","1","39","","","","221","221","221","4e0ebb2f352ce5f77c4dc810bc08f662_3101","","c9f86137e46aba7d7655704f281d0e42_936","d85e8842589287b51ccafc8c2ab682fd_1812","","0983e9ef5d2d51f2c7fe65caad871066_2119","","f80477e6bb8d2c709ffd872956318dda_1939","",""
"WP_118786579.1","","DUF1803 domain-containing protein","5","5","1","1","1263","","","","608","608","608","4e0ebb2f352ce5f77c4dc810bc08f662_4034","","c9f86137e46aba7d7655704f281d0e42_1891","","","","071df2bd90ec8224320f416a082a7ee2_2841","","29d2a391aac6e81216e86f42a012931d_3243","4903566b198540aa48641e5fce1361b3_3243"
"group_932","tkt","transketolase","5","5","1","1","1135","","","","1967","1970","1968","4e0ebb2f352ce5f77c4dc810bc08f662_4193","","c9f86137e46aba7d7655704f281d0e42_2048","","","","071df2bd90ec8224320f416a082a7ee2_2996","","29d2a391aac6e81216e86f42a012931d_3435","4903566b198540aa48641e5fce1361b3_3435"
"WP_000912158.1","","PTS fructose transporter subunit IIC","5","5","1","1","1137","","","","1085","1085","1085","4e0ebb2f352ce5f77c4dc810bc08f662_4197","","c9f86137e46aba7d7655704f281d0e42_2052","","","","071df2bd90ec8224320f416a082a7ee2_3000","","29d2a391aac6e81216e86f42a012931d_3439","4903566b198540aa48641e5fce1361b3_3439"
"WP_000706299.1","","PTS fructose transporter subunit IIB","5","5","1","1","1138","","","","311","311","311","4e0ebb2f352ce5f77c4dc810bc08f662_4199","","c9f86137e46aba7d7655704f281d0e42_2054","","","","071df2bd90ec8224320f416a082a7ee2_3002","","29d2a391aac6e81216e86f42a012931d_3441","4903566b198540aa48641e5fce1361b3_3441"
"WP_000402984.1","","PTS sugar transporter subunit IIA","5","5","1","1","1139","","","","449","449","449","4e0ebb2f352ce5f77c4dc810bc08f662_4201","","c9f86137e46aba7d7655704f281d0e42_2056","","","","071df2bd90ec8224320f416a082a7ee2_3004","","29d2a391aac6e81216e86f42a012931d_3443","4903566b198540aa48641e5fce1361b3_3443"
"WP_001061749.1","","PTS sugar transporter subunit IIA","5","5","1","1","1140","","","","428","428","428","4e0ebb2f352ce5f77c4dc810bc08f662_4203","","c9f86137e46aba7d7655704f281d0e42_2058","","","","071df2bd90ec8224320f416a082a7ee2_3006","","29d2a391aac6e81216e86f42a012931d_3445","4903566b198540aa48641e5fce1361b3_3445"
"WP_000087918.1","","PRD domain-containing protein","5","5","1","1","1141","","","","1463","1463","1463","4e0ebb2f352ce5f77c4dc810bc08f662_4205","","c9f86137e46aba7d7655704f281d0e42_2060","","","","071df2bd90ec8224320f416a082a7ee2_3008","","29d2a391aac6e81216e86f42a012931d_3447","4903566b198540aa48641e5fce1361b3_3447"
"WP_000720788.1","","CPBP family intramembrane metalloprotease","5","5","1","1","2437","","","","665","665","665","","5304d155c86e7e0505652cd3398fab91_372","","d85e8842589287b51ccafc8c2ab682fd_316","72423b0a20e1eaaa23e55b78118edd99_657","0983e9ef5d2d51f2c7fe65caad871066_316","","f80477e6bb8d2c709ffd872956318dda_332","",""
"WP_000712381.1","","DUF3278 domain-containing protein","5","5","1","1","1663","","","","542","542","542","","5304d155c86e7e0505652cd3398fab91_677","","","72423b0a20e1eaaa23e55b78118edd99_342","","071df2bd90ec8224320f416a082a7ee2_727","","29d2a391aac6e81216e86f42a012931d_808","4903566b198540aa48641e5fce1361b3_808"
"cbpC","","choline-binding protein CbpC","4","4","1","1","1779","","","","1022","1022","1022","","5304d155c86e7e0505652cd3398fab91_762","","","","","071df2bd90ec8224320f416a082a7ee2_796","","29d2a391aac6e81216e86f42a012931d_885","4903566b198540aa48641e5fce1361b3_885"
"blpI","","bacteriocin-like peptide BlpI","4","4","1","1","1478","","","","197","197","197","","5304d155c86e7e0505652cd3398fab91_1020","","","","","071df2bd90ec8224320f416a082a7ee2_1050","","29d2a391aac6e81216e86f42a012931d_1188","4903566b198540aa48641e5fce1361b3_1188"
"WP_000765250.1","","cysteine ABC transporter substrate-binding protein","4","4","1","1","2268","","","","866","866","866","","5304d155c86e7e0505652cd3398fab91_1318","","","","","071df2bd90ec8224320f416a082a7ee2_1334","","29d2a391aac6e81216e86f42a012931d_1528","4903566b198540aa48641e5fce1361b3_1528"
"WP_000031832.1","","recombinase family protein","4","4","1","1","399","","","","1679","1679","1679","","5304d155c86e7e0505652cd3398fab91_1986","","d85e8842589287b51ccafc8c2ab682fd_1878","","0983e9ef5d2d51f2c7fe65caad871066_2053","","f80477e6bb8d2c709ffd872956318dda_2005","",""
"WP_000687303.1","","cyclically-permuted mutarotase family protein","4","4","1","1","121","","","","923","923","923","","5304d155c86e7e0505652cd3398fab91_2497","","d85e8842589287b51ccafc8c2ab682fd_2382","","0983e9ef5d2d51f2c7fe65caad871066_2396","","f80477e6bb8d2c709ffd872956318dda_2536","",""
"WP_001076598.1","","S9 family peptidase","4","4","1","1","192","","","","1940","1940","1940","","5304d155c86e7e0505652cd3398fab91_2515","","d85e8842589287b51ccafc8c2ab682fd_2400","","0983e9ef5d2d51f2c7fe65caad871066_2414","","f80477e6bb8d2c709ffd872956318dda_2554","",""
"WP_000691853.1","","transposase","4","4","1","1","1872","","","","194","194","194","","5304d155c86e7e0505652cd3398fab91_2708","","","","","071df2bd90ec8224320f416a082a7ee2_2685","","29d2a391aac6e81216e86f42a012931d_3063","4903566b198540aa48641e5fce1361b3_3063"
"group_1086","dnaI","primosomal protein DnaI","4","4","1","1","866","","","","896","896","896","","5304d155c86e7e0505652cd3398fab91_3200","","d85e8842589287b51ccafc8c2ab682fd_3078","","0983e9ef5d2d51f2c7fe65caad871066_3092","","f80477e6bb8d2c709ffd872956318dda_3272","",""
"WP_000802398.1","","DnaD domain protein","4","4","1","1","867","","","","1169","1169","1169","","5304d155c86e7e0505652cd3398fab91_3202","","d85e8842589287b51ccafc8c2ab682fd_3080","","0983e9ef5d2d51f2c7fe65caad871066_3094","","f80477e6bb8d2c709ffd872956318dda_3274","",""
"WP_001031126.1","","discoidin domain-containing protein","4","4","1","1","20","","","","3116","3116","3116","","5304d155c86e7e0505652cd3398fab91_4196","","d85e8842589287b51ccafc8c2ab682fd_4053","","0983e9ef5d2d51f2c7fe65caad871066_4067","","f80477e6bb8d2c709ffd872956318dda_4294","",""
"WP_000780623.1","","glycoside hydrolase family 95 protein","4","4","1","1","21","","","","2294","2294","2294","","5304d155c86e7e0505652cd3398fab91_4198","","d85e8842589287b51ccafc8c2ab682fd_4055","","0983e9ef5d2d51f2c7fe65caad871066_4069","","f80477e6bb8d2c709ffd872956318dda_4296","",""
"WP_000981721.1","","PTS mannose/fructose/sorbose transporter family subunit IID","4","4","1","1","22","","","","800","800","800","","5304d155c86e7e0505652cd3398fab91_4200","","d85e8842589287b51ccafc8c2ab682fd_4057","","0983e9ef5d2d51f2c7fe65caad871066_4071","","f80477e6bb8d2c709ffd872956318dda_4298","",""
"WP_000899623.1","","PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC","4","4","1","1","23","","","","773","773","773","","5304d155c86e7e0505652cd3398fab91_4202","","d85e8842589287b51ccafc8c2ab682fd_4059","","0983e9ef5d2d51f2c7fe65caad871066_4073","","f80477e6bb8d2c709ffd872956318dda_4300","",""
"WP_000020988.1","","PTS sugar transporter subunit IIB","4","4","1","1","24","","","","470","470","470","","5304d155c86e7e0505652cd3398fab91_4204","","d85e8842589287b51ccafc8c2ab682fd_4061","","0983e9ef5d2d51f2c7fe65caad871066_4075","","f80477e6bb8d2c709ffd872956318dda_4302","",""
"WP_000483179.1","","PTS sugar transporter subunit IIA","4","4","1","1","25","","","","431","431","431","","5304d155c86e7e0505652cd3398fab91_4206","","d85e8842589287b51ccafc8c2ab682fd_4063","","0983e9ef5d2d51f2c7fe65caad871066_4077","","f80477e6bb8d2c709ffd872956318dda_4304","",""
"WP_000912113.1","","fucose isomerase","4","4","1","1","26","","","","440","440","440","","5304d155c86e7e0505652cd3398fab91_4208","","d85e8842589287b51ccafc8c2ab682fd_4065","","0983e9ef5d2d51f2c7fe65caad871066_4079","","f80477e6bb8d2c709ffd872956318dda_4306","",""
"WP_001286140.1","","L-fuculose-phosphate aldolase","4","4","1","1","27","","","","638","638","638","","5304d155c86e7e0505652cd3398fab91_4210","","d85e8842589287b51ccafc8c2ab682fd_4067","","0983e9ef5d2d51f2c7fe65caad871066_4081","","f80477e6bb8d2c709ffd872956318dda_4308","",""
"WP_001017605.1","","nucleotide sugar dehydrogenase","4","4","1","1","2415","","","","1172","1172","1172","","","","d85e8842589287b51ccafc8c2ab682fd_308","72423b0a20e1eaaa23e55b78118edd99_665","0983e9ef5d2d51f2c7fe65caad871066_308","","f80477e6bb8d2c709ffd872956318dda_324","",""
